track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,cluster,PC1,PC2
32eSXKGSMITI1oJbjBxAHS,Klingande;Merk & Kremont;MKLA,Planet In The Sky (feat. MKLA),Planet In The Sky (feat. MKLA),48,197619,False,0.657,0.736,8,-4.781,1,0.0966,0.0971,0.000115,0.0955,0.318,125.937,4,deep-house,0,-0.2530390241146336,0.04206613937039824
6rEfYXO50NsvcF6RAgcV3e,Lucas Estrada;Vigiland;Wahlstedt,Waiting for Life,Waiting for Life,50,179512,False,0.704,0.721,3,-6.475,0,0.0375,0.169,0.000439,0.0833,0.313,123.013,4,deep-house,0,-0.19266968848983695,0.004148696946129821
4sDsOUcpA53YU5HZ8A3VZT,Robin Schulz;Alida;LUM!X,In Your Eyes (feat. Alida) [LUM!X Remix],In Your Eyes (feat. Alida) - LUM!X Remix,54,203906,False,0.692,0.777,6,-5.472,1,0.19,0.123,3.03e-05,0.176,0.694,128.017,4,deep-house,1,-0.3703327679006377,-0.12462046510038272
5DhcUBjJbFk2crXo2CgiKO,Monkey Safari;Delhia De France,Love Will Set U Free,Gravity,48,329670,False,0.77,0.693,5,-8.934,0,0.0412,0.0987,0.742,0.121,0.461,125.011,4,deep-house,4,-0.005515305354854894,0.5207932357217304
65Za1FxXvuDLuR8HesjtBx,Brando,Close To You,Close To You,49,166743,False,0.743,0.797,0,-5.355,0,0.0905,0.282,0.00289,0.178,0.603,116.999,4,deep-house,1,-0.24727258982908878,-0.1594027546777781
68UiApRTyu4Trb5kwMgCd2,Oliver Schories;Jan Blomqvist,Packard,Packard - Blomqvist & Schories Sunrise Mix,46,361281,False,0.507,0.615,1,-10.687,0,0.148,0.0202,0.521,0.115,0.142,122.89,4,deep-house,4,0.032282516099861436,0.5411554742929008
0oB4hfOxc3Gj9q9ln6nOBT,Nora Van Elken,Sakura,Mount Fuji,51,161192,False,0.801,0.781,0,-7.213,1,0.0419,0.32,0.35,0.364,0.0616,113.988,4,deep-house,0,0.05064600699823363,0.29262699143235915
05Q2QXgj7NPOmYvito5OOm,Maceo Plex;Program2;Giovanni,Revision feat. Giovanni,Revision feat Giovanni - Original Mix,46,391333,False,0.658,0.667,0,-5.948,0,0.0311,0.00102,0.552,0.137,0.229,128.019,4,deep-house,4,-0.05821710904426075,0.5273553517085994
0rTtmm1wk1CMermrvRBFyo,Viva La Panda,Here Comes The Sun,Here Comes The Sun,58,168960,False,0.652,0.777,10,-8.303,1,0.0317,0.00612,0.603,0.102,0.0715,124.97,4,deep-house,4,-0.03825511581226404,0.6508480964152835
19lT0l1OBkLtWI5iE5zORl,Chris Lorenzo;Vintage Culture;High Jinx,California Dreamin’ (feat. High Jinx) (Vintage Culture Remix),California Dreamin’ (feat. High Jinx) (Vintage Culture Remix),58,183750,False,0.674,0.778,1,-5.341,1,0.0356,0.00123,0.224,0.0955,0.13,128.042,4,deep-house,7,-0.20806588014875543,0.33912864243025886
2QTeQ2tJcuv5NNvlbkjxwR,Nora Van Elken,Skyforest,Sumatra,51,176307,False,0.71,0.735,10,-9.098,0,0.0474,0.609,0.961,0.109,0.156,115.998,4,deep-house,4,0.49870557931343723,0.5959250293156386
7hPwgTYYLfqKQ3T6KgeC2K,Viva La Panda;José Lucas;Bloke & Bird,Love In California,Love In California,50,175169,False,0.648,0.773,6,-6.705,0,0.0344,0.00335,3.26e-05,0.272,0.501,117.985,4,deep-house,1,-0.38438200722182275,0.016202856488837014
7k9P7TAn4wpQUvCAjVj1P5,Lucas Estrada;Vigiland;Wahlstedt;Arem Ozguc;Arman Aydin,Waiting for Life (The Remixes),Waiting for Life - Arem Ozguc & Arman Aydin Remix,50,156666,False,0.711,0.941,6,-4.788,1,0.0712,0.00666,0.000702,0.26,0.345,125.986,4,deep-house,7,-0.4440531838796235,0.10095320979649279
0j5z0Tq7aipYNDme5JvUrz,Y.V.E. 48,Summertime Sadness,Summertime Sadness,0,142285,False,0.697,0.367,1,-16.408,0,0.0441,0.53,0.652,0.126,0.11,105.001,4,deep-house,3,0.5644584452572837,0.3490969332274245
0BF0gUNYa2pY99xzi2HEYG,Alex Preston,Toolroom Amsterdam 2022,Hunching,2,188976,False,0.754,0.962,4,-5.544,0,0.201,0.228,0.0778,0.391,0.348,126.99,4,deep-house,7,-0.2907122667819891,0.048961661350784
0CTwPdDmkeTYCVx2j13ZMc,Ron Flatter,Viaggi Astrali 2,Famous,0,313546,False,0.804,0.954,11,-9.166,0,0.0689,0.000445,0.898,0.0894,0.12,126.997,4,deep-house,4,-0.06158166462999953,0.8671343933624226
1oSYG2l3oiZTd6PMERyUBJ,Alfred Heinrichs;Haexxa,IAM ALFRED HEINRICHS feat. Haexxa,Nichts feat. Haexxa,28,341810,False,0.835,0.458,7,-7.858,0,0.106,0.0692,0.764,0.111,0.489,142.999,4,deep-house,4,0.07537895925713683,0.4845360016454102
2wcN2cBCbkdSIBExLjqFTg,Black Loops,Sense of House Issue 3,NYC Dirty Talks - Original Mix,0,383500,False,0.892,0.579,8,-8.791,0,0.108,0.0241,0.821,0.0804,0.496,125.989,4,deep-house,4,0.0020633657342480904,0.5585440016839096
7rOcHMYABCWUrgZWzQoLem,Gorgon City;Anne-Marie,Sirens,Elevate,38,221720,False,0.621,0.808,4,-7.85,0,0.0346,0.00218,0.642,0.263,0.403,121.984,4,deep-house,4,-0.138755308184842,0.5536246201017652
5ea9yZi9Dv6MuJa8V2kpUq,Ben Pearce,What I Might Do (Radio Edit),What I Might Do,54,195737,False,0.839,0.644,8,-8.39,1,0.0731,0.0502,0.836,0.104,0.385,122.04,4,deep-house,4,0.029962995604721043,0.6237966489900555
7hgZ6IdPxTC1kfVRN3ImG6,Lucas Estrada;Pawl;Clara Mae,Leftover Love,Leftover Love,38,188724,False,0.729,0.793,6,-4.646,0,0.0406,0.0365,2.22e-05,0.0422,0.63,107.038,4,deep-house,1,-0.4108802305578941,-0.05722037963041626
3vQIxVTpyW63pgngLRsZ32,Caru,Me & U,Me & U,59,159021,False,0.701,0.852,4,-7.623,0,0.0611,0.124,0.0,0.171,0.238,122.984,4,deep-house,7,-0.27162218074974226,0.07810157744110437
0VgtjIiWXKMxqtYnhHmQ8U,Chris Lake,Stay With Me,Stay With Me,50,224576,False,0.706,0.846,6,-5.475,1,0.04,0.00653,0.161,0.0908,0.241,123.994,4,deep-house,7,-0.2955691470546134,0.25156089973308615
1l3n3cIyHjEc7F78owErOa,Lucas Estrada;AJ Salvatore;Calica,Kiss Me,Kiss Me,46,146668,False,0.588,0.685,8,-8.08,1,0.0624,0.374,0.000155,0.581,0.122,107.938,4,deep-house,5,0.019411688546561612,-0.012640830813230974
2aKxfUQg9dhvgm7Yt9Lc7Q,Autograf;French Horn Rebellion;Flyboy,Gravity / Dead Soon (Remixes),Gravity (Flyboy Remix feat. French Horn Rebellion & Flyboy),49,211960,False,0.628,0.565,4,-7.702,1,0.0408,0.141,0.00916,0.106,0.153,120.042,4,deep-house,0,-0.06933913156132437,0.06969986049035964
5qnm72yqTeBbw35inZI0fa,Ilkan Gunuc,Ex,Ex,41,144600,False,0.736,0.725,5,-5.403,0,0.0357,0.00763,0.0391,0.132,0.44,99.967,4,deep-house,0,-0.3302959436093896,0.04647607968511544
39K1B9yIdTCgwm25z4GYId,DRAY,Remember,Remember,57,188951,False,0.436,0.874,5,-7.068,0,0.0495,0.00872,0.539,0.172,0.524,124.058,4,deep-house,4,-0.20980128300757145,0.4654247771213012
5noSkaAhiPUZZpKqgFWiLi,Tale Of Us;Mind Against,Astral,Astral,46,402627,False,0.734,0.859,7,-12.001,1,0.0496,0.00741,0.835,0.114,0.214,123.983,4,deep-house,4,-0.0363977283898928,0.7710206440768144
0ZjTWEc0eU7rm4XvO4coE6,Lucas Estrada;NSH;Alon;Stef Classens,It's On Me,It's On Me,51,144406,False,0.555,0.863,10,-5.502,1,0.273,0.508,0.0,0.338,0.492,118.246,4,deep-house,6,-0.08188059607425874,-0.18642402407252873
2LkUiZy08G0PAOzvRQ3oxY,Robin Schulz;Alligatoah,Prayer,Willst du - Radio Mix,56,190645,False,0.639,0.669,11,-6.859,1,0.0297,0.037,0.00123,0.149,0.684,123.933,4,deep-house,1,-0.3510092403847966,-0.08786605706600997
5uIPgZYAPggdErCVj6lY56,Ferreck Dawn;Izzy Bizu,Life,Life,56,170955,False,0.777,0.728,8,-5.859,1,0.0506,0.0202,0.00208,0.42,0.46,125.05,4,deep-house,1,-0.3701088917436622,-0.0041865286503026955
6i6Jj8hSVfpvqiXnVSvsTe,Tep No,You're a Superstar,You're a Superstar,51,142062,False,0.603,0.73,10,-8.726,0,0.13,0.274,0.0253,0.0906,0.334,120.006,4,deep-house,0,-0.10154263829395688,-0.018911238848545286
18FsuqmAETaK0MDWqLLK4G,Benjamin Darren;Audiosonic,Love Like This,Love Like This,59,157994,False,0.714,0.755,11,-9.481,0,0.0371,0.319,0.00541,0.103,0.56,125.967,4,deep-house,1,-0.1669046579072005,-0.15479534384355226
28KKvFNDjBSUFNSxsdlBzw,Colour Castle;Ruby Turner;Blake Leisurely,Chasing Love (Blake Leisurely Remix),Chasing Love (Blake Leisurely Remix),19,213329,False,0.576,0.948,6,-5.484,0,0.047,0.033,0.838,0.344,0.738,126.009,4,deep-house,4,-0.21857762434418831,0.5824721698419406
3J5rWdL10nRlpP0TVXjhea,Furkan Sert;Elnur Mikayilov,Sad,Sad,42,199250,False,0.779,0.453,9,-8.118,0,0.0509,0.491,0.448,0.105,0.247,100.034,4,deep-house,0,0.34531093099584304,0.15786992597827268
3OCFPScaJuLwmHJkqtVWoL,CamelPhat;Jake Bugg,Dark Matter,Be Someone,53,204567,False,0.672,0.788,10,-8.393,0,0.0398,0.125,0.366,0.0829,0.356,121.99,4,deep-house,0,-0.1266414990194215,0.30083520414162285
66B30LEHJfPv8r3YNKUV99,Tony Junior;Luis Rodriguez,In da Club,In da Club,37,240000,False,0.79,0.871,11,-4.105,1,0.0832,0.00129,0.265,0.0771,0.245,125.994,4,deep-house,7,-0.2939358498062619,0.32174966928038856
2xw9PXlt8IaCWZjfpJ2HPL,Robin Schulz;Piso 21,Oh Child,Oh Child,53,195261,False,0.716,0.628,5,-6.231,0,0.0473,0.0212,0.0,0.0617,0.688,97.012,4,deep-house,1,-0.3432776762758227,-0.1049286801350161
4TpPSDtJGuD51E66sWrxmd,Roman Müller;Ellysse Mason,Human,Human,57,145250,False,0.666,0.527,10,-9.286,1,0.0315,0.313,0.000143,0.264,0.247,119.986,4,deep-house,0,0.03072503063296772,-0.06874060481857722
3RiRFyvasDtAv8n0AQUKFG,WEISS;Purple Disco Machine,Feel My Needs (Purple Disco Machine Remix),Feel My Needs - Purple Disco Machine Remix,60,230163,False,0.707,0.896,3,-5.157,0,0.0538,0.0127,0.859,0.0182,0.903,122.011,4,deep-house,4,-0.24590057926028214,0.5164216409341487
3dhPpCQvw3kn7so6mkTbJ3,Tchami;Stacy Barthe,After Life (feat. Stacy Barthe),After Life (feat. Stacy Barthe),52,293333,False,0.604,0.903,0,-4.231,1,0.0449,0.000176,0.53,0.0586,0.078,125.989,4,deep-house,4,-0.13991217813578444,0.6264257383875221
5h2RkGPXXfeqASYgK86Zd2,Vijay & Sofia Zlatko;Alexia,Globe Trotter,Globe Trotter,47,179130,False,0.756,0.584,2,-7.173,1,0.0431,0.261,0.000454,0.115,0.542,119.014,4,deep-house,0,-0.1279735783451305,-0.16601853883794987
4IQgbTjXZfINWOS5TKL6T0,The Avener;Ane Brun,The Wanderings Of The Avener,To Let Myself Go,53,254160,False,0.773,0.842,7,-4.433,0,0.0689,0.213,0.731,0.139,0.601,118.038,4,deep-house,4,-0.06110082258906585,0.4282842005642194
3NiB3v3elOuAy4Ij51F4Sl,Maur,Deep Inside,Deep Inside,62,202633,False,0.637,0.936,11,-5.274,0,0.0371,0.0465,0.00015,0.104,0.497,126.027,3,deep-house,7,-0.4343444016596209,0.035161126437239815
0mSKq3lmtpmJ1x2eu5F4yi,Osman Altun,Your Body,Your Body,48,195714,False,0.762,0.808,0,-3.338,1,0.102,0.0482,2.82e-05,0.137,0.248,126.037,4,deep-house,7,-0.32726503232273735,0.08916654948698832
5RfWujDfoDdKIF70rsqo6N,Furkan Sert,End of All Hopes,End of All Hopes,41,195002,False,0.727,0.448,6,-11.068,0,0.0542,0.0623,0.735,0.111,0.52,110.001,4,deep-house,4,0.0952587669536944,0.4661340029248625
5XSjmXj79UdVdT5ndQHM2x,Lulleaux,Even If You Don't,Even If You Don't,51,156203,False,0.681,0.794,3,-4.901,0,0.0343,0.576,0.000175,0.125,0.376,120.992,4,deep-house,6,0.028573684167955193,-0.18991045326269523
1uK6lSRKWd9T5FNBVp6CRY,Sunmoon,Just the Two of Us,Just the Two of Us,52,137909,False,0.592,0.56,1,-9.534,1,0.0486,0.725,0.00376,0.486,0.406,100.102,4,deep-house,2,0.26005656960272144,-0.30717477729947773
0Dy1Q2uUKII4asOHvexBn9,Ömer Balık,THE Arrival,All With Love,45,204042,False,0.756,0.462,7,-8.584,0,0.0292,0.175,0.844,0.0987,0.278,104.993,4,deep-house,4,0.26159402669030873,0.5941939360248678
5iknC3vD76dPL8qobqdZCV,Planetopia,Autumn Leaves,Autumn Leaves,54,154821,False,0.692,0.617,0,-9.754,0,0.0377,0.192,0.0552,0.11,0.226,112.041,4,deep-house,0,-0.06506403136363309,0.05164232765310958
3O2pzENAozkiSYveNxAz3z,Olly James;Rave Republic,Rave Is Our Religion,Rave Is Our Religion,56,169332,False,0.496,0.989,7,-3.286,1,0.331,0.00146,0.0325,0.327,0.0732,145.827,4,deep-house,7,-0.37587808197225975,0.27214053127151533
2C4qlSBJ9u5fzvciCwHy8B,Nora En Pure,Tribe of Kindness,Tribe of Kindness,51,222295,False,0.629,0.788,2,-8.187,1,0.0435,0.134,0.924,0.0927,0.0714,121.986,4,deep-house,4,0.16331996216909622,0.8406174440098669
79oZZpI6Z8OODY8CRy5IT3,Deep Chills,Coconut Grove,Coconut Grove,53,148005,False,0.652,0.725,0,-6.542,1,0.047,0.439,0.699,0.156,0.956,119.998,4,deep-house,4,0.06925400552737848,0.1541537554279187
37D9O4De2WL1hA6gyResgl,HNNY,Sunday,"Cheer Up, My Brother",60,305776,False,0.761,0.263,0,-14.762,0,0.0473,0.12,0.239,0.0996,0.315,107.991,4,deep-house,0,0.11713215482059447,0.10960052114290567
2DFQvQWXVUtnHYUwIzye97,GAMPER & DADONI;Mark Wilkinson,Heavy Heart,Heavy Heart,55,166993,False,0.79,0.526,10,-9.452,1,0.0376,0.182,0.00114,0.103,0.595,123.995,4,deep-house,0,-0.16501560072967597,-0.16588643967718647
2ObmmBBAAQ4KxfAiXf3Fxi,Tony Junior;Apaztron,Odin,Odin,48,231750,False,0.358,0.961,2,-4.253,1,0.067,0.0307,0.208,0.237,0.0502,105.026,1,deep-house,7,-0.22354119195723515,0.4219461273886769
0dSTbC1TcahlWOZV5C5OhI,Jethro Heston;Max Marshall,Cut Me Loose (Edit),Cut Me Loose - Edit,62,202128,False,0.416,0.802,11,-4.221,1,0.0471,0.0225,0.0541,0.039,0.739,121.967,4,deep-house,1,-0.3951600841786607,-0.004025292298081434
3n3wsH09Hh6wGatQzopTJs,Dom Dolla;Clementine Douglas;Matt Guy,Miracle Maker (Matt Guy Remix),Miracle Maker - Matt Guy Remix,0,229428,False,0.78,0.929,10,-4.649,1,0.0619,0.177,0.14,0.213,0.484,130.03,4,deep-house,1,-0.3183976708796496,0.0614708036689858
5V51oDyvvdhZmTb8Jzw3T9,Da Real Emkay,Babylonia,Arabian Night - Dub Mix,28,402649,False,0.702,0.649,6,-12.736,0,0.0644,0.0129,0.849,0.0698,0.131,117.001,4,deep-house,4,0.11475154294065942,0.7774113444436435
7zHnrqnWNZLBmLhLwj3i7c,GAMPER & DADONI;Dewain Whitmore,Perfect (For Somebody Else) [feat. Dewain Whitmore],Perfect (For Somebody Else) [feat. Dewain Whitmore],50,169633,False,0.685,0.744,10,-6.73,1,0.0431,0.146,0.0,0.352,0.578,128.036,4,deep-house,1,-0.3057211345190041,-0.09159566976891537
21VnSlwtvNKUFFHHKqt7fI,Deepend;Madism,Hold This Memory,Hold This Memory,57,160071,False,0.702,0.71,9,-7.118,1,0.0397,0.082,1.52e-05,0.155,0.578,119.951,4,deep-house,1,-0.3203559677154419,-0.06840062701634422
3xTRqSvGEEOFpXrvqGUpvw,Black Coffee;Bucie,Africa Rising,Superman,28,402560,False,0.631,0.846,5,-8.668,0,0.0557,0.143,0.101,0.123,0.609,124.011,4,deep-house,1,-0.3051207093841574,0.005540999410053371
4MjW0jp8b9hAe1dmzJIBCG,Black Coffee;Angelos;Jinadu,Subconsciously,Lost (with Angelos feat. Jinadu),46,364951,False,0.659,0.568,10,-13.956,1,0.0307,0.0631,0.0713,0.0823,0.464,119.985,4,deep-house,0,-0.17014098369724479,0.023697131241790653
0paohmnK233ALLJy7I2Eow,Saxity;Victor Perry;Robbie Rosen,Romantic Ocean,Fantasy,28,150967,False,0.693,0.534,7,-9.103,0,0.028,0.0552,0.0,0.148,0.304,124.04,4,deep-house,0,-0.16535008586150485,0.02472844314407935
2URYteekU6AYCIuEYxHJXk,Deep Sen;KingTalkzin;KnightSA;Russell Zuma,Xelela Abazali,Xelela Abazali,29,394401,False,0.798,0.651,1,-10.329,1,0.107,0.00556,0.00012,0.0527,0.67,117.016,4,deep-house,1,-0.3669707283332638,-0.0964167676188698
7IawYBpVLUJC7NywuhJHpi,Koni;AC15;Sam Knight,Romantic Ocean,Out Of Love - Acoustic,28,204889,False,0.645,0.498,1,-6.754,1,0.027,0.0683,0.0,0.205,0.297,98.061,4,deep-house,0,-0.13135587605935123,0.017019305272597374
1ZF05CfjZO3ovYTXhUxOxm,Alfred Heinrichs,IAM ALFRED HEINRICHS feat. Haexxa,Sehnsucht,28,308571,False,0.776,0.338,0,-8.31,0,0.115,0.0495,0.933,0.0718,0.0506,140.005,4,deep-house,4,0.3180923981973462,0.7861729858630094
25Mf35cnnFalpVNFp0g3hW,M-22;Medina,First Time,First Time,57,188918,False,0.705,0.838,8,-3.69,1,0.0389,0.00449,0.00037,0.0926,0.219,124.03,4,deep-house,7,-0.35027337518242146,0.13813677016498224
3FciUKHI50Pre1wqiA35op,Teddy Beats;Britt Lari,All Of Me,All Of Me,25,217263,False,0.625,0.587,0,-8.788,0,0.104,0.475,0.277,0.298,0.388,190.07,4,deep-house,0,0.15044051755456694,0.032636843871743065
48JXG84ditfbyCQ6r5Z4sD,Ömer Balık,Crossroad,Crossroad,41,165000,False,0.658,0.45,1,-13.182,0,0.0499,0.412,0.703,0.139,0.247,96.007,4,deep-house,4,0.41836400159774007,0.4043999506774213
2fZlFi5a86CFPT0Xd96ns5,Tep No,"Breathe, Be Happy","Breathe, Be Happy",57,159699,False,0.68,0.67,0,-6.7,0,0.089,0.461,0.00502,0.0981,0.437,99.966,4,deep-house,0,0.010993691255623828,-0.1858340360323063
5FzuDFYmUFcvjraadJXv28,Leftwing : Kody,I Feel It,I Feel It,56,155250,False,0.566,0.954,6,-4.678,1,0.0376,0.00411,0.0257,0.0943,0.887,125.967,4,deep-house,1,-0.5618076370971286,-0.07125638600443943
2itzcJHEGyqAMn3GIu5sTe,Syn Cole,Melodia,Melodia,37,166451,False,0.782,0.757,11,-4.893,0,0.0406,0.0706,0.000554,0.32,0.655,123.964,4,deep-house,1,-0.40269144199881385,-0.10092542586368775
7FCZhkhzEUVNUAlGauNKIe,Starley,Lovers + Strangers,Lovers + Strangers,44,178500,False,0.653,0.69,1,-5.003,1,0.0756,0.109,0.0,0.136,0.652,110.214,4,deep-house,1,-0.30849988717736104,-0.10980934650653795
1GvyPmmkOxcrnLBjpgFBPX,Ferreck Dawn;Guz;L.I.T,Caught In The Rain,Caught In The Rain,56,142800,False,0.732,0.89,1,-7.021,0,0.0647,0.0312,0.000233,0.162,0.217,124.989,4,deep-house,7,-0.35592819090684563,0.1315527322110902
7Fo51x6cURFo9jCzcv7WOL,DLMT,One Drink,One Drink,52,212845,False,0.762,0.838,2,-5.097,1,0.0648,0.124,0.0192,0.0856,0.454,123.995,4,deep-house,1,-0.33030834413717264,-0.006377223890668304
0Y45YORDIqUFUl5rgPgkFZ,Roman Müller;Matt Wills,Blame,Blame,51,159000,False,0.75,0.692,8,-6.18,1,0.0421,0.308,0.0,0.162,0.659,94.998,4,deep-house,1,-0.1810524198753864,-0.21787901287301137
1EmhWg1fKL7uNZNPXKPvFI,CID,La La La,La La La,45,187791,False,0.815,0.878,11,-3.45,0,0.043,0.00414,0.639,0.0567,0.791,126.015,4,deep-house,4,-0.31536871603806466,0.37948468252903345
7aXlU5AC9cLJsXycbMcVEN,Tensnake,L.A.,Make You Mine,52,224353,False,0.728,0.751,7,-5.061,0,0.0619,0.023,0.00182,0.579,0.314,122.979,4,deep-house,7,-0.3433474784964961,0.061567453257907814
7wrzn0qwqIvhfsLAG5BimM,Jan Blomqvist;Elena Pitoulis,Remote Control,More,44,526934,False,0.647,0.464,0,-11.442,0,0.031,0.0382,0.731,0.0999,0.04,124.031,4,deep-house,4,0.2111825660249012,0.687654909665071
1dR6FTBLW09mAtEgUfX5Zh,Kisch,Bright Lights,Bright Lights,56,143659,False,0.614,0.861,6,-5.717,1,0.0315,0.00153,0.111,0.0534,0.412,123.996,4,deep-house,7,-0.35503937604436403,0.1641577173888821
0pg0vTfzdsscT3agn1cvYE,Ilkay Sencan;Mert Hakan,Let Me,Let Me,43,182908,False,0.733,0.799,2,-3.135,1,0.067,0.0214,0.155,0.0834,0.488,124.006,4,deep-house,1,-0.34339964797225625,0.1250770864096344
770Wrb1yzgHKODZ32U0kyQ,Lexer,Blackout,Blackout,33,397262,False,0.689,0.598,11,-8.748,0,0.0848,0.00307,0.773,0.0968,0.407,124.0,4,deep-house,4,0.0156010969215844,0.602473923351271
79mxN61Rhw4zAuvWLehld3,Hadise,Düm Tek Tek,Stir Me Up,51,208375,False,0.681,0.809,6,-5.285,1,0.35,0.0677,1.44e-05,0.114,0.449,210.095,4,deep-house,7,-0.3830598772562956,0.014109688344823873
4wGWB56toxihHUdbnRTMb1,Purple Disco Machine;Eyelar,Dopamine,Dopamine,48,216770,False,0.69,0.805,11,-5.394,0,0.125,0.0527,0.0,0.192,0.873,117.987,4,deep-house,1,-0.4782340327848837,-0.15968217139286806
0C0LsZeUyAG50xJKEIpBgY,Noizu;Disciples;MOYA,Catch My Love,Catch My Love,55,148571,False,0.753,0.851,10,-4.451,0,0.0497,0.00545,0.135,0.245,0.652,126.012,4,deep-house,1,-0.4408299602061147,0.055109660117899834
5xARo31Sdr6Kmk2g9j4t3x,Chris Lake;Cloonee,Nightmares,Nightmares,49,165024,False,0.802,0.819,0,-6.774,1,0.0856,0.00885,0.307,0.102,0.488,128.043,4,deep-house,1,-0.3087863286269988,0.23968468768138176
4yFpHBMp9ruVQmN1TgGWOL,Nora Van Elken,Just a Dream,Just a Dream,51,149538,False,0.726,0.829,0,-5.98,1,0.197,0.0176,0.0,0.102,0.452,106.977,4,deep-house,1,-0.39598756457384393,0.02549191818057589
1ho2lqhVK2P5UkLHBHjkHR,Ben Phipps;Sam DeRosa,Don't Stop Now,Don't Stop Now,38,149362,False,0.741,0.648,7,-6.794,1,0.0338,0.0417,0.0,0.095,0.275,107.026,4,deep-house,0,-0.23217932457248197,0.05540340927564122
7zk30nOIKq22B8KepYdQyW,Autograf;Alex Schulz,Heartbeat Remixes,Heartbeat - Alex Schulz Remix,51,201682,False,0.728,0.702,8,-9.242,1,0.044,0.227,0.729,0.151,0.0549,123.932,4,deep-house,4,0.19106297540387387,0.6258584015443648
31aF4GXwVcAzN5KO7gWgF9,JADED;Ashnikko,Pancake (feat. Ashnikko),Pancake (feat. Ashnikko),50,194036,True,0.863,0.876,1,-3.815,1,0.0977,0.0279,2.79e-05,0.0739,0.585,125.962,4,deep-house,1,-0.4790202541070762,-0.039725639700867205
61bUwAYTGluUHZhhlUCA9f,Embody,I Miss You,I Miss You,48,176000,False,0.702,0.828,0,-3.068,1,0.0312,0.0163,7.61e-06,0.0732,0.862,105.024,4,deep-house,1,-0.508608250923757,-0.13300223671369638
7diiW6RSbOz0o1P7BWGmut,James Hype,Say Yeah,Say Yeah,55,225218,False,0.731,0.988,1,-5.174,1,0.122,0.00251,0.799,0.0883,0.155,125.993,4,deep-house,4,-0.12623286920660143,0.7916257904355173
0jkA6SIVODr1csfNlzmkP5,Autograf;Janelle Kroll,The Ace Of You,Walk With You,53,170240,False,0.787,0.612,2,-7.492,1,0.0865,0.352,0.00791,0.117,0.255,114.032,4,deep-house,0,-0.0015032498085826296,-0.08573252548122778
2TI5o3Xzyv9QG4zKwL1XUc,Mandelbarth;Balduin,Palmtree,Palmtree - Balduin Remix,55,212000,False,0.843,0.617,9,-7.603,1,0.0429,0.0176,0.0262,0.133,0.395,119.983,4,deep-house,0,-0.2752359375262207,0.01658739977003204
6lvXCTiPKfgrvUjxKjd7Ds,Sonny Fodera;Sinéad Harnett,Rise,Into You,56,214838,False,0.675,0.713,11,-6.871,1,0.0346,0.0965,0.43,0.0853,0.929,123.999,4,deep-house,1,-0.24845011133159484,0.11348742841413963
03rdAFKPMOjSOXTcoZSajT,Mike Mago,Recognise,Recognise,50,156641,False,0.515,0.955,5,-6.643,0,0.0497,0.00439,0.0603,0.136,0.152,124.06,4,deep-house,7,-0.33520124382872335,0.26153259155984854
3U6ZWTjjYDtr2YMhG0fpsM,CALVO,Broke In Amsterdam,Broke In Amsterdam,52,175368,False,0.77,0.722,6,-3.951,0,0.0327,0.0708,0.0,0.101,0.711,105.995,4,deep-house,1,-0.3840297427659604,-0.12686395084954738
0MJrPeuSXdHBPfsoaaFEIG,Olly James,The Age Of Rave,The Age Of Rave,51,184229,False,0.602,0.917,7,-4.933,1,0.0876,0.0042,0.63,0.102,0.237,142.045,4,deep-house,4,-0.1581081845830115,0.6382206474534214
3hFZKtaahPCqZ73sQPHrZD,Lucas Estrada;Nathan Nicholson,State Of Mind,State Of Mind,55,170721,False,0.772,0.822,8,-6.998,0,0.0735,0.138,0.0929,0.119,0.436,124.016,4,deep-house,1,-0.27826704489791826,0.04538211648229998
3AJmjefnCKNq2Vtib5qQSE,Junge Junge;Tyron Hapi,I'm The One (Remixes),I'm The One - Tyron Hapi Remix,49,158117,False,0.472,0.566,8,-5.697,1,0.0583,0.0749,0.0,0.102,0.266,100.095,4,deep-house,0,-0.12706219513372835,0.06683177800285006
01fVbxyW9y2oKdXvg56uE5,Dombresky,Soul Sacrifice,Soul Sacrifice,58,232211,False,0.847,0.934,9,-5.381,1,0.0442,0.00783,0.494,0.0797,0.863,126.035,4,deep-house,1,-0.41321405236223,0.24485878895392094
6jDoDtx0rieQnlIPn5EDLY,Lucas Estrada;Charming Horses;Sarah de Warren;nowifi,White Flag (nowifi Remix),White Flag - nowifi Remix,55,139487,False,0.698,0.617,1,-6.331,0,0.0747,0.476,0.0,0.699,0.331,117.078,3,deep-house,5,0.03529574102269922,-0.17600044671867815
6IIOcnq93QAaKeRX1cs16v,James Hype;Craig David,No Drama (feat. Craig David),No Drama (feat. Craig David),57,153309,False,0.73,0.934,4,-3.995,1,0.078,0.168,2.56e-05,0.142,0.758,122.018,4,deep-house,1,-0.4417279626582346,-0.14369542357669618
7c3LzKrKNa2TgBgGfVMMCf,Chris Lorenzo;Chris Lake,The Calling,The Calling,27,236190,False,0.825,0.459,11,-10.809,0,0.0502,0.0687,0.769,0.0998,0.323,125.982,4,deep-house,4,0.14068526647469576,0.5587957187695539
